"Entrez","ENSG","trt","untrt","baseMean","log2FoldChange","pvalue","padj","Symbol"
"1397","ENSG00000182809",10.14,9.535,9.838,-0.195,0.2354,0.5478,"CRIP2"
"284697","ENSG00000189195",8.472,8.264,8.368,0.753,0.2354,0.5478,"BTBD8"
"220382","ENSG00000182103",6.37,6.275,6.322,-0.148,0.2354,0.5478,"FAM181B"
"100463488","ENSG00000256045",6.335,6.16,6.247,0.896,0.2355,0.5478,"MTRNR2L10"
"372","ENSG00000095139",12.241,12.004,12.122,0.184,0.2355,0.5479,"ARCN1"
"386627","ENSG00000245275",7.017,6.973,6.995,-0.89,0.2357,0.5481,"SAP30L-AS1"
"101929780","ENSG00000272150",7.65,7.888,7.769,0.287,0.2362,0.549,"NBPF25P"
"7316","ENSG00000150991",15.001,14.714,14.857,-0.337,0.2362,0.549,"UBC"
"1979","ENSG00000148730",12.016,11.355,11.685,0.318,0.2363,0.5491,"EIF4EBP2"
"53840","ENSG00000258659",8.379,8.483,8.431,0.208,0.2362,0.5491,"TRIM34"
"1588","ENSG00000137869",7.604,7.212,7.408,-0.786,0.2366,0.5494,"CYP19A1"
"5287","ENSG00000133056",8.111,8.399,8.255,0.54,0.2369,0.5499,"PIK3C2B"
"4059","ENSG00000187244",9.283,9.523,9.403,0.235,0.2368,0.5499,"BCAM"
"137695","ENSG00000167904",8.411,8.681,8.546,0.138,0.2369,0.5499,"TMEM68"
"6474","ENSG00000168779",8.19,8.273,8.232,-0.208,0.237,0.55,"SHOX2"
"6548","ENSG00000090020",10.165,10.41,10.287,-0.203,0.2371,0.5501,"SLC9A1"
"89795","ENSG00000067798",10.008,8.732,9.37,0.469,0.2374,0.5503,"NAV3"
"51729","ENSG00000084463",10.468,10.378,10.423,-0.159,0.2374,0.5503,"WBP11"
"5342","ENSG00000125551",7.029,6.795,6.912,-0.449,0.2373,0.5503,"PLGLB2"
"101929723","ENSG00000234362",6.918,6.689,6.804,-0.442,0.2373,0.5503,"LINC01914"
"6434","ENSG00000136527",10.499,10.52,10.51,1.939,0.2374,0.5503,"TRA2B"
"5791","ENSG00000132334",7.796,7.266,7.531,-0.124,0.2377,0.5506,"PTPRE"
"54969","ENSG00000056050",8.71,8.827,8.768,-0.839,0.2377,0.5506,"HPF1"
"138474","ENSG00000122728",6.331,6.247,6.289,0.17,0.2376,0.5506,"TAF1L"
"84231","ENSG00000131653",11.533,11.479,11.506,0.23,0.2377,0.5506,"TRAF7"
"2332","ENSG00000102081",9.607,9.756,9.681,-0.167,0.2377,0.5506,"FMR1"
"3290","ENSG00000117594",10.171,8.894,9.532,0.233,0.2381,0.5507,"HSD11B1"
"139231","ENSG00000123575",9.75,9.548,9.649,0.09,0.238,0.5507,"FAM199X"
"1915","ENSG00000156508",17.838,18.089,17.964,-0.785,0.238,0.5507,"EEF1A1"
"54899","ENSG00000168297",10.629,10.893,10.761,-0.384,0.238,0.5507,"PXK"
"105374524","ENSG00000248837",6.294,6.259,6.277,0.268,0.238,0.5507,"AC097512.1"
"374378","ENSG00000110328",7.359,7.517,7.438,0.41,0.2379,0.5507,"GALNT18"
"100129858","ENSG00000196951",6.69,6.613,6.651,0.858,0.2379,0.5507,"SCOC-AS1"
"64005","ENSG00000136286",6.311,6.314,6.312,0.301,0.2378,0.5507,"MYO1G"
"54760","ENSG00000115257",7.318,7.383,7.351,0.18,0.2381,0.5508,"PCSK4"
"5394","ENSG00000171824",10.93,10.378,10.654,-0.15,0.2383,0.5511,"EXOSC10"
"79650","ENSG00000103005",9.75,9.408,9.579,0.944,0.2387,0.5518,"USB1"
"89853","ENSG00000196814",8.296,8.339,8.318,-0.885,0.2388,0.5519,"MVB12B"
"55758","ENSG00000117625",9.732,9.875,9.804,0.261,0.2391,0.5524,"RCOR3"
"728673","ENSG00000170161",6.992,7.122,7.057,0.279,0.2393,0.5525,"AL512625.1"
"7353","ENSG00000070010",9.876,9.727,9.802,0.367,0.2392,0.5525,"UFD1"
"157807","ENSG00000177182",6.636,6.628,6.632,0.223,0.2392,0.5525,"CLVS1"
"390191","ENSG00000172362",6.236,6.207,6.221,0.421,0.2393,0.5525,"OR5B12"
"546","ENSG00000085224",11.405,11.871,11.638,0.247,0.2394,0.5527,"ATRX"
"28971","ENSG00000087884",8.824,8.577,8.701,0.299,0.2395,0.5529,"AAMDC"
"54386","ENSG00000166848",10.342,10.487,10.414,0.592,0.2396,0.5529,"TERF2IP"
"85320","ENSG00000121270",6.546,6.577,6.562,0.15,0.2398,0.5533,"ABCC11"
"503639","ENSG00000244306",8.718,8.949,8.833,-0.42,0.24,0.5535,"DUXAP10"
"100288181","ENSG00000253741",6.636,6.96,6.798,-0.28,0.2399,0.5535,"LNCOC1"
"92799","ENSG00000160410",10.108,10.133,10.121,-0.133,0.24,0.5535,"SHKBP1"
"79999","ENSG00000197665",6.412,6.302,6.357,0.547,0.24,0.5535,"AC007952.1"
"482","ENSG00000129244",6.543,6.546,6.545,0.686,0.24,0.5535,"ATP1B2"
"205428","ENSG00000181744",9.817,9.721,9.769,-0.263,0.2402,0.5536,"C3orf58"
"53827","ENSG00000089327",9.888,10.092,9.99,0.21,0.2402,0.5537,"FXYD5"
"1215","ENSG00000092009",6.287,6.321,6.304,-0.627,0.2405,0.5541,"CMA1"
"7849","ENSG00000125618",6.781,6.959,6.87,-0.169,0.2406,0.5544,"PAX8"
"375743","ENSG00000188647",10.816,10.633,10.724,0.34,0.2408,0.5544,"PTAR1"
"162494","ENSG00000141314",6.533,6.617,6.575,-0.626,0.2408,0.5544,"RHBDL3"
"102723644","ENSG00000255171",6.34,6.302,6.321,0.344,0.2409,0.5546,"LINC01499"
"440184","ENSG00000196553",6.24,6.29,6.265,-0.823,0.2409,0.5546,"CCDC196"
"154810","ENSG00000166025",11.098,11.127,11.112,-0.159,0.241,0.5548,"AMOTL1"
"400954","ENSG00000214595",6.839,6.901,6.87,-0.283,0.2411,0.5549,"EML6"
"51299","ENSG00000124785",6.585,6.701,6.643,-0.47,0.2411,0.5549,"NRN1"
"8479","ENSG00000149929",8.341,8.289,8.315,-0.153,0.2412,0.5549,"HIRIP3"
"8321","ENSG00000157240",11.107,10.941,11.024,0.154,0.2413,0.555,"FZD1"
"84865","ENSG00000135637",7.914,7.966,7.94,0.277,0.2413,0.555,"CCDC142"
"7798","ENSG00000169641",10.641,10.693,10.667,0.295,0.2413,0.555,"LUZP1"
"10469","ENSG00000104980",9.112,9.014,9.063,-0.265,0.2413,0.555,"TIMM44"
"54665","ENSG00000081019",8.944,8.931,8.938,0.932,0.2415,0.5553,"RSBN1"
"1140","ENSG00000170175",7.945,7.801,7.873,-0.185,0.2417,0.5556,"CHRNB1"
"6868","ENSG00000151694",10.731,10.393,10.562,0.155,0.242,0.5559,"ADAM17"
"55425","ENSG00000133114",9.039,9.135,9.087,-0.123,0.2418,0.5559,"GPALPP1"
"54768","ENSG00000157423",7.134,7.262,7.198,0.162,0.2421,0.5561,"HYDIN"
"79033","ENSG00000117419",9.76,9.641,9.7,-0.157,0.2422,0.5561,"ERI3"
"100130691","ENSG00000213963",7.269,7.312,7.291,-0.21,0.2424,0.5563,"AC019080.1"
"7019","ENSG00000108064",8.934,9.074,9.004,0.743,0.2427,0.5568,"TFAM"
"22876","ENSG00000198825",9.414,9.377,9.396,-0.186,0.2427,0.5568,"INPP5F"
"29089","ENSG00000077152",7.249,7.353,7.301,-0.19,0.2427,0.5568,"UBE2T"
"79947","ENSG00000117682",9.719,9.599,9.659,0.241,0.2428,0.5568,"DHDDS"
"206338","ENSG00000172901",6.784,6.915,6.849,0.118,0.2429,0.5571,"LVRN"
"25987","ENSG00000182704",10.476,9.702,10.089,-0.14,0.2432,0.5573,"TSKU"
"338879","ENSG00000182545",6.97,6.901,6.936,-0.443,0.2431,0.5573,"RNASE10"
"139818","ENSG00000147251",11.273,10.888,11.08,-0.229,0.2435,0.5579,"DOCK11"
"81628","ENSG00000166925",9.784,9.723,9.753,-0.197,0.2434,0.5579,"TSC22D4"
"26577","ENSG00000163710",9.549,9.899,9.724,-0.306,0.2437,0.5583,"PCOLCE2"
"101928521","ENSG00000242686",6.303,6.206,6.254,0.473,0.2437,0.5584,"AC107464.1"
"145624","ENSG00000279050",6.263,6.278,6.27,-0.136,0.2439,0.5586,"PWAR1"
"10180","ENSG00000004534",10.333,10.596,10.464,-0.723,0.244,0.5588,"RBM6"
"664709","ENSG00000214223",6.578,6.509,6.544,-0.45,0.2441,0.5588,"HNRNPA1P10"
"1611","ENSG00000112977",11.929,12.042,11.986,0.139,0.2442,0.559,"DAP"
"22834","ENSG00000198740",8.708,8.707,8.707,-0.266,0.2442,0.559,"ZNF652"
"51537","ENSG00000242114",6.802,6.683,6.742,0.118,0.2443,0.559,"MTFP1"
"5319","ENSG00000170890",6.333,6.338,6.335,0.754,0.2442,0.559,"PLA2G1B"
"728661","ENSG00000189339",11.081,11.514,11.297,0.222,0.2444,0.5591,"SLC35E2B"
"10664","ENSG00000102974",9.617,9.83,9.723,-0.251,0.2444,0.5591,"CTCF"
"26996","ENSG00000173890",7.011,6.949,6.98,0.256,0.2444,0.5591,"GPR160"
"64151","ENSG00000109805",7.51,7.687,7.598,0.115,0.2446,0.5592,"NCAPG"
"55762","ENSG00000167562",8.008,8.075,8.042,0.812,0.2446,0.5592,"ZNF701"
"101928154","ENSG00000254211",6.32,6.242,6.281,-0.542,0.2446,0.5592,"LINC01485"
"10157","ENSG00000008311",10.092,9.155,9.624,0.259,0.245,0.5597,"AASS"
"2232","ENSG00000161513",8.981,9.79,9.386,0.37,0.245,0.5597,"FDXR"
"79888","ENSG00000153395",10.466,10.279,10.373,0.372,0.2449,0.5597,"LPCAT1"
"55243","ENSG00000183853",12.637,12.809,12.723,0.46,0.245,0.5597,"KIRREL1"
"100505875","ENSG00000249307",6.805,6.567,6.686,-0.424,0.245,0.5597,"LINC01088"
"100125556","ENSG00000171084",7.066,7.255,7.16,-0.301,0.245,0.5597,"FAM86JP"
"55362","ENSG00000137216",9.858,10.055,9.957,0.931,0.2449,0.5597,"TMEM63B"
"10745","ENSG00000116793",9.511,9.327,9.419,0.362,0.2454,0.5604,"PHTF1"
"647859","ENSG00000230847",6.383,6.494,6.439,0.16,0.2455,0.5604,"OCLNP1"
"101928433","ENSG00000229931",6.752,7.09,6.921,1.099,0.2455,0.5605,"AL137003.1"
"1195","ENSG00000013441",11.611,11.274,11.442,-0.328,0.2458,0.5606,"CLK1"
"5730","ENSG00000107317",12.081,12.238,12.159,-0.25,0.2457,0.5606,"PTGDS"
"586","ENSG00000060982",11.301,11.388,11.345,0.168,0.2459,0.5606,"BCAT1"
"10293","ENSG00000183763",6.931,7.131,7.031,-0.289,0.2459,0.5606,"TRAIP"
"8303","ENSG00000184602",9.788,9.633,9.71,-0.188,0.2458,0.5606,"SNN"
"120114","ENSG00000165323",6.837,7.029,6.933,0.281,0.2457,0.5606,"FAT3"
"64374","ENSG00000120725",10.15,10.261,10.206,-0.532,0.2457,0.5606,"SIL1"
"389692","ENSG00000182759",6.311,6.16,6.236,-0.772,0.2458,0.5606,"MAFA"
"84790","ENSG00000167553",10.707,11.194,10.95,0.214,0.2463,0.5609,"TUBA1C"
"201895","ENSG00000163683",11.416,11.007,11.212,-0.407,0.2461,0.5609,"SMIM14"
"65082","ENSG00000139719",9.352,9.363,9.358,0.851,0.2461,0.5609,"VPS33A"
"9341","ENSG00000049245",11.844,11.688,11.766,-0.574,0.2462,0.5609,"VAMP3"
"139596","ENSG00000094841",8.116,8.067,8.091,-0.673,0.2461,0.5609,"UPRT"
"8626","ENSG00000073282",6.247,6.33,6.288,0.751,0.2462,0.5609,"TP63"
"6490","ENSG00000185664",6.898,6.852,6.875,0.527,0.2465,0.561,"PMEL"
"3015","ENSG00000164032",9.859,9.761,9.81,-0.512,0.2464,0.561,"H2AFZ"
"2731","ENSG00000178445",6.404,6.552,6.478,0.196,0.2464,0.561,"GLDC"
"2306","ENSG00000186564",6.858,6.807,6.832,-0.206,0.2463,0.561,"FOXD2"
"9519","ENSG00000028839",9.197,9.314,9.255,0.134,0.2467,0.5613,"TBPL1"
"51192","ENSG00000217555",8.041,8.148,8.095,-0.566,0.2467,0.5613,"CKLF"
"84939","ENSG00000160953",9.888,10.014,9.951,-0.204,0.2467,0.5613,"MUM1"
"54704","ENSG00000164951",9.934,10.183,10.058,-0.314,0.2468,0.5614,"PDP1"
"56897","ENSG00000124535",9.84,9.702,9.771,-0.402,0.2469,0.5614,"WRNIP1"
"100507347","ENSG00000229124",7.663,7.956,7.81,0.15,0.2469,0.5615,"VIM-AS1"
"6015","ENSG00000204227",9.826,9.967,9.896,-0.72,0.2472,0.5619,"RING1"
"123624","ENSG00000273540",6.304,6.202,6.253,-0.577,0.2472,0.5619,"AGBL1"
"26271","ENSG00000112029",7.607,7.752,7.679,0.407,0.2473,0.5619,"FBXO5"
"28969","ENSG00000136261",8.837,9.232,9.035,0.231,0.2475,0.5622,"BZW2"
"50626","ENSG00000187954",10.212,10.102,10.157,-0.172,0.2476,0.5622,"CYHR1"
"57864","ENSG00000119457",6.267,6.37,6.319,-0.834,0.2476,0.5622,"SLC46A2"
"103752589","ENSG00000251179",6.788,6.785,6.786,-0.508,0.2476,0.5622,"TMEM92-AS1"
"51081","ENSG00000125445",9.1,9.077,9.089,-0.667,0.2475,0.5622,"MRPS7"
"203328","ENSG00000157303",6.326,6.541,6.434,0.143,0.2478,0.5625,"SUSD3"
"115548","ENSG00000157107",10.213,9.696,9.954,-0.205,0.2478,0.5626,"FCHO2"
"152137","ENSG00000152492",11.56,11.541,11.55,-0.144,0.2479,0.5627,"CCDC50"
"55164","ENSG00000144736",8.835,9.01,8.922,-0.232,0.248,0.5627,"SHQ1"
"30817","ENSG00000127507",6.544,6.484,6.514,-0.582,0.248,0.5627,"ADGRE2"
"7336","ENSG00000169139",9.848,9.746,9.797,-0.33,0.2481,0.5629,"UBE2V2"
"79363","ENSG00000132881",7.605,7.347,7.476,0.716,0.2482,0.5629,"CPLANE2"
"152007","ENSG00000122694",10.292,10.483,10.387,0.306,0.2483,0.563,"GLIPR2"
"1675","ENSG00000197766",9.145,8.973,9.059,0.243,0.2485,0.5633,"CFD"
"100126302","ENSG00000216001",6.258,6.317,6.288,-0.252,0.2485,0.5633,"MIR450B"
"51206","ENSG00000088053",6.413,6.471,6.442,0.901,0.2485,0.5634,"GP6"
"1773","ENSG00000213918",9.297,9.797,9.547,0.285,0.2487,0.5637,"DNASE1"
"57817","ENSG00000105697",6.495,6.478,6.486,0.361,0.2488,0.5637,"HAMP"
"8870","ENSG00000137331",7.831,8.542,8.186,-0.205,0.2491,0.5641,"IER3"
"388799","ENSG00000213714",6.344,6.276,6.31,-0.146,0.2491,0.5641,"FAM209B"
"440193","ENSG00000015133",6.301,6.387,6.344,-0.671,0.2491,0.5641,"CCDC88C"
"22866","ENSG00000149970",6.672,6.658,6.665,-0.568,0.2492,0.5643,"CNKSR2"
"57158","ENSG00000149596",7.243,6.976,7.109,-0.487,0.2498,0.5654,"JPH2"
"647219","ENSG00000232237",6.381,6.271,6.326,-0.833,0.2499,0.5656,"ASCL5"
"286333","ENSG00000231528",6.822,6.879,6.85,-0.463,0.25,0.5658,"FAM225A"
"100131187","ENSG00000215845",7.075,6.986,7.031,0.177,0.2505,0.566,"TSTD1"
"54753","ENSG00000236609",8.063,8.316,8.19,-0.349,0.2502,0.566,"ZNF853"
"2167","ENSG00000170323",6.789,6.318,6.553,-0.852,0.2504,0.566,"FABP4"
"1960","ENSG00000179388",6.93,7.63,7.28,0.405,0.2504,0.566,"EGR3"
"57089","ENSG00000198018",8.278,8.84,8.559,0.171,0.2502,0.566,"ENTPD7"
"51188","ENSG00000008324",8.068,7.751,7.909,-0.139,0.2504,0.566,"SS18L2"
"22990","ENSG00000100731",11.142,11.419,11.281,0.221,0.2505,0.566,"PCNX1"
"1939","ENSG00000143486",10.46,10.55,10.505,0.713,0.2503,0.566,"EIF2D"
"79178","ENSG00000157306",7.883,7.809,7.846,-0.35,0.2505,0.566,"ZFHX2-AS1"
"65083","ENSG00000165271",9.548,9.674,9.611,-0.841,0.2505,0.566,"NOL6"
"127687","ENSG00000197982",9.615,9.515,9.565,-0.674,0.2502,0.566,"C1orf122"
"5194","ENSG00000162928",8.959,8.799,8.879,0.664,0.2503,0.566,"PEX13"
"4725","ENSG00000168653",10.421,10.405,10.413,-0.196,0.2507,0.5663,"NDUFS5"
"84304","ENSG00000149761",9.103,8.813,8.958,-0.666,0.2508,0.5663,"NUDT22"
"272","ENSG00000133805",10.057,9.477,9.767,-0.169,0.251,0.5664,"AMPD3"
"100533106","ENSG00000259305",6.932,6.885,6.908,-0.521,0.2509,0.5664,"ZHX1-C8orf76"
"84809","ENSG00000215908",8.875,8.881,8.878,0.179,0.2509,0.5664,"CROCCP2"
"83480","ENSG00000110060",8.048,8.154,8.101,-0.209,0.251,0.5664,"PUS3"
"4094","ENSG00000178573",10.268,10.806,10.537,-0.264,0.2512,0.5665,"MAF"
"149297","ENSG00000188859",6.59,6.488,6.539,0.123,0.2511,0.5665,"FAM78B"
"55110","ENSG00000111196",7.883,8.06,7.971,-0.599,0.2514,0.5668,"MAGOHB"
"116444","ENSG00000116032",7.253,7.396,7.325,-0.211,0.2513,0.5668,"GRIN3B"
"79072","ENSG00000124279",7.793,7.877,7.835,0.152,0.2514,0.5668,"FASTKD3"
"101929437","ENSG00000236024",6.258,6.233,6.246,0.832,0.2514,0.5668,"PRRX2-AS1"
"127700","ENSG00000116885",7.729,7.899,7.814,0.147,0.2516,0.5669,"OSCP1"
"100137049","ENSG00000243708",6.999,6.906,6.952,-0.18,0.2517,0.5671,"PLA2G4B"
"9469","ENSG00000122863",10.5,9.764,10.132,0.158,0.2518,0.5672,"CHST3"
"293","ENSG00000169100",12.704,12.844,12.774,-0.299,0.2519,0.5672,"SLC25A6"
"80003","ENSG00000135749",9.24,9.665,9.453,-0.083,0.2518,0.5672,"PCNX2"
"8887","ENSG00000106052",11.799,11.777,11.788,-0.247,0.2518,0.5672,"TAX1BP1"
"105376805","ENSG00000238142",7.2,7.032,7.116,-0.519,0.2518,0.5672,"BX284668.5"
"27033","ENSG00000011590",6.39,6.359,6.375,0.192,0.2521,0.5674,"ZBTB32"
"339416","ENSG00000183831",6.697,7.055,6.876,-0.27,0.2522,0.5674,"ANKRD45"
"102724105","ENSG00000269834",7.71,8.003,7.856,0.891,0.252,0.5674,"ZNF528-AS1"
"56288","ENSG00000148498",9.989,10.06,10.024,-0.347,0.2522,0.5674,"PARD3"
"54974","ENSG00000113272",8.382,8.579,8.48,0.159,0.252,0.5674,"THG1L"
"6932","ENSG00000081059",7.285,7.501,7.393,0.165,0.2523,0.5674,"TCF7"
"1847","ENSG00000138166",9.428,8.48,8.954,-0.122,0.2526,0.5678,"DUSP5"
"643529","ENSG00000232229",7.312,7.467,7.389,-0.173,0.2526,0.5678,"LINC00865"
"10412","ENSG00000164346",10.714,10.823,10.768,0.252,0.2526,0.5678,"NSA2"
"728613","ENSG00000188002",7.795,7.885,7.84,0.177,0.2525,0.5678,"AC026412.1"
"90416","ENSG00000128891",8.598,8.687,8.643,-0.152,0.2526,0.5678,"CCDC32"
"283876","ENSG00000281005",7.309,7.022,7.165,-0.198,0.2529,0.5682,"LINC00921"
"79144","ENSG00000125534",11.067,11.123,11.095,-0.177,0.253,0.5684,"PPDPF"
"55969","ENSG00000101084",9.761,9.338,9.55,0.245,0.2531,0.5685,"RAB5IF"
"4016","ENSG00000129038",11.77,12.293,12.031,0.091,0.2533,0.5689,"LOXL1"
"55775","ENSG00000042088",8.168,8.446,8.307,-0.211,0.2533,0.5689,"TDP1"
"207","ENSG00000142208",11.567,11.338,11.453,0.645,0.2534,0.5689,"AKT1"
"91966","ENSG00000197620",8.355,8.359,8.357,-0.761,0.2534,0.5689,"CXorf40A"
"842","ENSG00000132906",8.285,8.148,8.217,0.576,0.2537,0.5693,"CASP9"
"28987","ENSG00000141101",9.609,9.691,9.65,-0.396,0.2537,0.5693,"NOB1"
"84695","ENSG00000115318",9.3,9.43,9.365,0.288,0.2538,0.5694,"LOXL3"
"9181","ENSG00000116584",10.635,11.632,11.134,0.204,0.2539,0.5695,"ARHGEF2"
"11041","ENSG00000174684",9.919,9.819,9.869,0.107,0.2539,0.5695,"B4GAT1"
"26032","ENSG00000173705",7.789,7.48,7.635,0.166,0.2543,0.5696,"SUSD5"
"51466","ENSG00000196405",9.698,10.169,9.934,-0.161,0.2541,0.5696,"EVL"
"80775","ENSG00000144120",7.278,7.573,7.426,-0.218,0.2542,0.5696,"TMEM177"
"138151","ENSG00000148411",10.595,10.239,10.417,-1.413,0.2543,0.5696,"NACC2"
"84516","ENSG00000166847",11.105,11.083,11.094,-0.167,0.2542,0.5696,"DCTN5"
"100874222","ENSG00000234377",6.418,6.369,6.393,-0.18,0.2543,0.5696,"RNF219-AS1"
"90423","ENSG00000250565",7.404,7.408,7.406,-0.146,0.2541,0.5696,"ATP6V1E2"
"56829","ENSG00000105939",10.785,10.617,10.701,-0.205,0.2546,0.5699,"ZC3HAV1"
"79630","ENSG00000118292",8.237,8.344,8.29,-0.437,0.2545,0.5699,"C1orf54"
"23588","ENSG00000165516",10.695,10.363,10.529,0.338,0.2546,0.5699,"KLHDC2"
"1659","ENSG00000067596",10.273,10.19,10.232,-0.182,0.2547,0.5703,"DHX8"
"10951","ENSG00000108468",10.394,10.849,10.621,-0.583,0.2551,0.5707,"CBX1"
"55168","ENSG00000096080",8.602,8.637,8.619,0.246,0.2551,0.5707,"MRPS18A"
"1288","ENSG00000197565",6.607,6.722,6.664,0.173,0.2553,0.571,"COL4A6"
"966","ENSG00000085063",13.709,13.631,13.67,-0.104,0.2556,0.5716,"CD59"
"23310","ENSG00000151503",8.884,8.808,8.846,-0.696,0.2557,0.5717,"NCAPD3"
"408050","ENSG00000103226",9.775,9.861,9.818,0.197,0.2559,0.5718,"NOMO3"
"6445","ENSG00000102683",6.809,6.8,6.805,0.165,0.2559,0.5718,"SGCG"
"55540","ENSG00000056736",7.294,7.71,7.502,0.126,0.2559,0.5718,"IL17RB"
"79754","ENSG00000196372",8.961,8.34,8.65,0.17,0.256,0.5721,"ASB13"
"7373","ENSG00000187955",12.129,12.935,12.532,0.151,0.2565,0.5729,"COL14A1"
"6494","ENSG00000213445",9.705,9.189,9.447,0.265,0.2565,0.5729,"SIPA1"
"7745","ENSG00000198315",10.531,10.635,10.583,-0.308,0.2564,0.5729,"ZKSCAN8"
"91298","ENSG00000133641",8.886,8.574,8.73,-0.1,0.2569,0.5736,"C12orf29"
"124056","ENSG00000196408",6.341,6.339,6.34,0.136,0.2569,0.5736,"NOXO1"
"115426","ENSG00000147854",10.282,10.384,10.333,-0.591,0.2573,0.5744,"UHRF2"
"27285","ENSG00000092850",6.373,6.354,6.363,-0.376,0.2573,0.5744,"TEKT2"
"7062","ENSG00000159450",6.37,6.301,6.335,-0.186,0.2575,0.5746,"TCHH"
"57571","ENSG00000172508",6.694,6.919,6.806,-0.491,0.2575,0.5746,"CARNS1"
"102466731","ENSG00000276641",6.242,6.269,6.255,0.408,0.2575,0.5746,"MIR6769A"
"8663","ENSG00000184110",12.795,12.883,12.839,0.171,0.2576,0.5747,"EIF3C"
"23446","ENSG00000070214",11.962,11.711,11.836,-0.243,0.258,0.5752,"SLC44A1"
"57554","ENSG00000033122",6.446,6.606,6.526,0.864,0.2579,0.5752,"LRRC7"
"388533","ENSG00000188508",6.292,6.284,6.288,0.501,0.2579,0.5752,"KRTDAP"
"55209","ENSG00000168137",10.99,11.343,11.166,-0.391,0.2582,0.5755,"SETD5"
"220988","ENSG00000170144",12.055,11.917,11.986,0.119,0.2584,0.5757,"HNRNPA3"
"64793","ENSG00000130695",7.558,7.651,7.604,0.128,0.2584,0.5757,"CEP85"
"54058","ENSG00000160298",7.338,7.446,7.392,0.301,0.2584,0.5757,"C21orf58"
"6397","ENSG00000129657",10.523,10.478,10.5,-0.438,0.2585,0.5757,"SEC14L1"
"7323","ENSG00000109332",12.503,12.394,12.448,0.136,0.2586,0.5757,"UBE2D3"
"64799","ENSG00000103599",7.067,7.18,7.124,-0.228,0.2585,0.5757,"IQCH"
"728591","ENSG00000242715",7.321,7.41,7.365,0.128,0.2587,0.5758,"CCDC169"
"2662","ENSG00000266524",11.536,12.257,11.897,0.189,0.259,0.5759,"GDF10"
"1977","ENSG00000151247",9.715,9.85,9.782,0.319,0.2589,0.5759,"EIF4E"
"6139","ENSG00000265681",13.695,13.749,13.722,0.113,0.2588,0.5759,"RPL17"
"56061","ENSG00000103353",10.973,11.206,11.09,-0.628,0.2588,0.5759,"UBFD1"
"2825","ENSG00000183671",9.011,8.764,8.888,0.198,0.2592,0.576,"GPR1"
"283991","ENSG00000185262",9.254,8.634,8.944,-0.462,0.2591,0.576,"UBALD2"
"7004","ENSG00000197905",8.082,7.627,7.855,-0.152,0.2591,0.576,"TEAD4"
"90701","ENSG00000166562",7.538,7.701,7.62,-1.101,0.2592,0.576,"SEC11C"
"9223","ENSG00000151276",9.812,9.284,9.548,0.137,0.2593,0.5762,"MAGI1"
"100873985","ENSG00000234636",6.664,6.62,6.642,-0.174,0.2594,0.5763,"MED14OS"
"344405","ENSG00000162997",6.788,6.747,6.767,0.541,0.2596,0.5767,"PRORSD1P"
"6662","ENSG00000125398",8.805,9.819,9.312,0.171,0.26,0.5771,"SOX9"
"11069","ENSG00000091428",6.981,7.305,7.143,0.329,0.26,0.5771,"RAPGEF4"
"123283","ENSG00000185418",8.118,8.476,8.297,0.154,0.26,0.5771,"TARSL2"
"55662","ENSG00000166135",10.839,10.87,10.855,-0.204,0.26,0.5771,"HIF1AN"
"54931","ENSG00000174173",8.533,8.429,8.481,0.621,0.26,0.5771,"TRMT10C"
"79669","ENSG00000114529",6.981,6.979,6.98,0.541,0.2598,0.5771,"C3orf52"
"201965","ENSG00000182552",10.64,9.642,10.141,0.156,0.2601,0.5772,"RWDD4"
"80347","ENSG00000068120",10.083,9.828,9.956,-0.075,0.2605,0.5778,"COASY"
"548644","ENSG00000168255",9.026,9.179,9.103,0.137,0.2608,0.5784,"POLR2J3"
"55858","ENSG00000134851",11.218,10.675,10.946,0.654,0.2609,0.5784,"TMEM165"
"7320","ENSG00000119048",10.629,10.38,10.504,-0.203,0.261,0.5786,"UBE2B"
"9369","ENSG00000021645",7.371,6.826,7.098,0.154,0.2612,0.5789,"NRXN3"
"4916","ENSG00000140538",6.681,6.705,6.693,-0.407,0.2614,0.5792,"NTRK3"
"4893","ENSG00000213281",9.952,9.68,9.816,0.157,0.2616,0.5794,"NRAS"
"151651","ENSG00000163576",7.159,7.468,7.314,0.13,0.2616,0.5794,"EFHB"
"53632","ENSG00000115592",6.195,6.412,6.303,-0.103,0.2619,0.5799,"PRKAG3"
"27032","ENSG00000017260",11.44,11.616,11.528,-0.506,0.2622,0.5803,"ATP2C1"
"57176","ENSG00000137411",8.993,8.95,8.972,-0.651,0.2625,0.581,"VARS2"
"100506476","ENSG00000259065",7.087,7.087,7.087,0.175,0.2626,0.5811,"AC005520.2"
"55224","ENSG00000143845",8.753,8.577,8.665,1.07,0.2629,0.5813,"ETNK2"
"100507589","ENSG00000267072",6.498,6.537,6.518,-0.256,0.2629,0.5813,"NAGPA-AS1"
"64122","ENSG00000167363",7.684,7.746,7.715,0.703,0.2628,0.5813,"FN3K"
"374928","ENSG00000152439",8.115,8.319,8.217,-0.22,0.2629,0.5813,"ZNF773"
"27236","ENSG00000164144",9.698,9.779,9.738,-0.092,0.2629,0.5813,"ARFIP1"
"4091","ENSG00000137834",8.849,8.856,8.853,-0.191,0.263,0.5814,"SMAD6"
